owner,segment_name,size_in_mb,num_rows,date
LYERP,PUB_PRINTPOINT,0,3.0,20240821
LYERP,PUB_GOODS_SET,1,7937.0,20240821
LYERP,ZX_MPCS_PRESCRIPTION,0,54.0,20240821
LYERP,BMS_ENTRY_PRALTER_DTL_IMP,0,17196.0,20240821
LYERP,ZX_ENTRY_APPROVE_PICTURE,0,1.0,20240821
LYERP,TMP_SUSET_IMP,0,5913.0,20240821
LYERP,ZZ_PUB_GOODS_TMP_BAK568,2,4117.0,20240821
LYERP,ZX_XYUE_YM_SA_PM,0,140.0,20240821
LYERP,PUB_GOODSVARIETY_TYPERELATE,0,0.0,20240821
LYERP,PUB_FORMONEY_RATE,0,3.0,20240821
LYERP,PUB_ENTRY_GOODS,248,1558113.0,20240821
LYERP,PUB_ENTRY,0,121.0,20240821
LYERP,PUB_DEPT_PRODUCER,0,9.0,20240821
LYERP,PUB_DATA_EXPORT,0,1.0,20240821
LYERP,PUB_COMPANY_TO_DEFINFO,5,85670.0,20240821
LYERP,PM_EDI_QUEUE,7,24.0,20240821
LYERP,NP_WF_NODE_INSTANCE,2,30496.0,20240821
LYERP,NP_WF_DEMO_FEE,0,1.0,20240821
LYERP,NP_WF_APPROVESTATUS,0,4.0,20240821
LYERP,XYUE_IN_TMP,0,60.0,20240821
LYERP,NP_RPTCENT_STYLE_AUTH,0,26.0,20240821
LYERP,PM4_QZDYF_GOODS_TO_SUPPLYER,0,5131.0,20240821
LYERP,INFO,0,283.0,20240821
LYERP,ZHGOODS,0,4225.0,20240821
LYERP,T301,0,0.0,20240821
LYERP,ZX_111036,1,7201.0,20240821
LYERP,NP_LS,0,3580.0,20240821
LYERP,MPCS_PR_IN_DOC,16,151886.0,20240821
LYERP,MPCS_NM_PROCROUTE_PROCESS,0,354.0,20240821
LYERP,MPCS_NM_PROCROUTE_GOODS,1,17660.0,20240821
LYERP,MPCS_NM_PROCROUTE_DEF,0,106.0,20240821
LYERP,MPCS_NM_PROCESS_DEF,0,62.0,20240821
LYERP,MPCS_NM_PLANREC,0,1.0,20240821
LYERP,MPCS_MC_TOP_FEE,0,0.0,20240821
LYERP,MPCS_MC_DESK_MO,0,32.0,20240821
LYERP,MPCS_MC_DESK_COSTCALC,0,222.0,20240821
LYERP,MPCS_MC_COSTOBJ_DEF,4,31524.0,20240821
LYERP,MPCS_MC_COSTCYCLE_REC,0,333.0,20240821
LYERP,MPCS_MC_COSTAGGR_REM,0,1608.0,20240821
LYERP,TMP_20180802,0,419.0,20240821
LYERP,ZX_116047_ERR_REC,0,1366.0,20240821
LYERP,ZX_116037_TMP,17,63998.0,20240821
LYERP,T_108114,0,29.0,20240821
LYERP,ZX_PRODUCT_RECEIVE,0,113.0,20240821
LYERP,BMS_SA_DOC_HIS_TMP,0,0.0,20240821
LYERP,PUB_GOODS03,13,51201.0,20240821
LYERP,GOODS_DR,0,1081.0,20240821
LYERP,NP_CLUSTER_LOG,2,33701.0,20240821
LYWMS,TPLA_SWAP_DATA_CFG,0,1768.0,20240821
LYWMS,TMS_VEHICLE,0,572.0,20240821
LYWMS,T310_HIS,35,616882.0,20240821
LYWMS,T302,1344,243.0,20240821
LYWMS,T201_HIS,123,1046087.0,20240821
LYWMS,PUB_COMPANY_SET_DTL,0,126.0,20240821
LYERP,MPCS_GOODS_QUOTE_DTL,1,13812.0,20240821
LYERP,PUB_DXPGOODS,0,1378.0,20240821
LYERP,YLF_GSP_COMPANY_LICENSE,0,209.0,20240821
LYERP,ZX_XYUE_GOODSFX_20150210,26,209863.0,20240821
LYERP,T_CGZLFXBBHS,104,971620.0,20240821
LYERP,ZX_BASEGOODS,96,498203.0,20240821
LYERP,ZX_101090,0,10.0,20240821
LYERP,T_GOODSCLASS_TMP,0,1464.0,20240821
LYERP,TMP_GOOD,0,4421.0,20240821
LYERP,GSP_ENTRY_SUPPLYER_LICENSE,4,71106.0,20240821
LYERP,TMP_PUB_GOODS_VARIETY_DESC,0,101.0,20240821
LYERP,ZX_111059_HISREC,17,132246.0,20240821
LYERP,PM_EDI_QUEUE_TMP,368,13353.0,20240821
LYERP,BMS_ST_QTY_LST_BAK33,0,1345.0,20240821
LYERP,ZX_111029_XM_DAY,0,976.0,20240821
LYERP,TMP_CUSTOMIS_LIJING_1,0,256.0,20240821
LYERP,ZX_111040_IMAGE_TMP,19,132296.0,20240821
LYERP,T_101144,2,12900.0,20240821
LYERP,BMS_ST_IO_DTL_OF13565,0,163.0,20240821
LYERP,TOWMS_BMS_ST_QTY_LST_SMLY,0,7874.0,20240821
LYERP,BMS_ACC_SUM_BAK20160801,1,14608.0,20240821
LYERP,ZX_SRM_CUSTOMER_BEHAVIOR,0,6.0,20240821
LYERP,TMP_GOODS_PRICE,0,639.0,20240821
LYERP,SYS_PROD_CONFIG,0,240.0,20240821
LYERP,SCAN_FILENAME_RULE,0,1.0,20240821
LYERP,PM4_XMDYF_GOODS_NEWOLD,0,5673.0,20240821
LYERP,RPT_SA_MONTH,0,9.0,20240821
LYERP,NMRMS_BUDGET_SET,0,1.0,20240821
LYERP,NGPCS_ST_CUT_REAL,0,3293.0,20240821
LYERP,NGPCS_SPECIALAUTH_EMP,1,28053.0,20240821
LYERP,NGPCS_PR_ALTER_DOC,22,327837.0,20240821
LYERP,NGPCS_PROMSALES_SHOP,2,40942.0,20240821
LYERP,NGPCS_NOPROMSALES_GOODS,0,260.0,20240821
LYERP,NGPCS_IODEVICE_CONTROL,0,15.0,20240821
LYERP,NGPCS_DEF_CLERKER,0,223.0,20240821
LYERP,NP_USER_VIEW_EXPR,0,1273.0,20240821
LYERP,NP_USER_VIEW_DTL,681,6975650.0,20240821
LYERP,NP_QF_INSTANCE_DTL,0,23.0,20240821
LYERP,NP_QF_INSTANCE,0,15.0,20240821
LYERP,NP_MAC,1,4931.0,20240821
LYERP,NP_EFILES_DIR,0,1.0,20240821
LYERP,NP_AUTHAREA,0,55.0,20240821
LYERP,NPBI_BASETABLE_COLUMN,0,1078.0,20240821
LYERP,NFN_GDZC_BALANCE_B,0,1246.0,20240821
LYERP,NFN_COMB_PLANDATA,0,590.0,20240821
LYERP,NFN_COMB_DRAW,0,65.0,20240821
LYERP,NFN_CODEPOLICY_COMMON,0,6.0,20240821
LYERP,NFN_BANK_ACCOUNT,0,14.0,20240821
LYERP,NFN_ACCOUNTSETUP,0,825.0,20240821
LYERP,ZX_STORE_DEPT,0,53.0,20240821
LYERP,T_YBH_IMP_GOODS_DOC,0,0.0,20240821
LYERP,T_EDI_ETMSCODE,0,17.0,20240821
LYERP,ZX_111037_DTL,3138,11347011.0,20240821
LYERP,TMP_SUDOCDTLID,0,1703.0,20240821
LYERP,ZX_111052,1,2284.0,20240821
LYERP,NP_TASK,0,18.0,20240821
LYERP,PM4_PTDYF_SUPPLY_NEWOLD,0,19.0,20240821
LYERP,PUB_GOODS_VARIETY_BAK,0,416.0,20240821
LYERP,ZZ_USERS,0,1.0,20240821
LYERP,T_CLJL_BAK,0,10.0,20240821
LYERP,ZYC_GOODS_TEMP,4,46432.0,20240821
LYERP,YBH_BAK_BMS_SA_SETTLE_DOC,5,27300.0,20240821
LYERP,ZX_111035_TMP,2,8337.0,20240821
LYERP,MPCS_MC_PRODEQUI_DEF,7,116587.0,20240821
LYERP,MPCS_MC_COMM_MAT_RATE,0,7.0,20240821
LYERP,BMS_SU_DTL_BAK2020,0,711.0,20240821
LYERP,Y_TEST,0,2.0,20240821
LYERP,MPCS_MC_CAL_DOC,0,869.0,20240821
LYERP,T_101141,0,10.0,20240821
LYERP,ZX_111040,552,5811527.0,20240821
LYERP,GOODS_TYPE,0,472.0,20240821
LYWMS,WMS_TRANSPORT_MODE,0,11.0,20240821
LYWMS,WMS_TASK_DOC,2075,27951506.0,20240821
LYWMS,TPL_OUT_ORDER_DTL,12247,48698101.0,20240821
LYWMS,TPL_OUT_ORDER,4593,10803062.0,20240821
LYWMS,TPL_GO_COMPANY,472,2468397.0,20240821
LYWMS,TPL_GOODSOWNER_RESPONSE_SET,0,0.0,20240821
LYWMS,ZX_LOTNO2,0,826.0,20240821
LYERP,MPCS_GMP_STDITEM,10,28395.0,20240821
LYERP,MPCS_GMP_STAYSAMPLE,0,8.0,20240821
LYERP,MPCS_GMP_PASS_NOTICE,1,8292.0,20240821
LYERP,LY_QX_CUSTOM,0,347.0,20240821
LYERP,LY_IMP_GOODS_PRINTCLASS,0,3345.0,20240821
LYERP,INSIPROM_INSIDAY,0,27.0,20240821
LYERP,GSP_TRANSCONTROL_RECORD,323,2692537.0,20240821
LYERP,GSP_RECOVER_DTL,0,482.0,20240821
LYERP,GSP_RECALL_SU_RETURN,0,75.0,20240821
LYERP,GSP_RECALL_DTL,0,218.0,20240821
LYERP,GSP_QUCHECK_DEPT,0,6.0,20240821
LYERP,GSP_QUALITY_RECHECK_ST_TMP,3,53331.0,20240821
LYERP,GSP_QUALITY_FILE_DTL,2,16315.0,20240821
LYERP,GSP_QUALITY_FEEDBACK,53,261513.0,20240821
LYERP,GSP_PHYSIC_CONSERVE,7977,64197640.0,20240821
LYERP,GSP_PHYCONSERVE_DAY,0,1.0,20240821
OGGERP,ZX_BMS_BUSI_SET_DTL,0,33.0,20240821
OGGERP,TOZW_ACCOUNT_DOC,8,146196.0,20240821
LYERP,T_12102,4,46340.0,20240821
LYERP,ZX_111037_SUINFO_TMP,1,8410.0,20240821
LYERP,T_108161,0,1133.0,20240821
LYERP,YBH_T_TMP1,6,36.0,20240821
OGGERP,GSP_ENTRY_SUPPLYER_APPROVE,9,59860.0,20240821
OGGERP,GSP_ENTRY_GOODS_APPROVE,144,864545.0,20240821
OGGERP,GSP_EQUIPMENT_DOC,0,26.0,20240821
OGGERP,GSP_LOT_CONSERVEDATE,200,7866811.0,20240821
OGGERP,GSP_PHYCONSERVE_DAY,0,1.0,20240821
LYERP,NPBUSI_YB_NS_LEDGER_DTL,46,377645.0,20240821
LYERP,ESHOP_ENTRY_SUPPLYER,0,0.0,20240821
LYERP,ZX_116070,1,7086.0,20240821
LYERP,T_101180_BAK20220705,0,363.0,20240821
LYWMS,API_IMP_IN_ORDER_DTL,0,262.0,20240821
LYERP,TPL_GOODS,5,0.0,20240821
LYERP,ZZ_WX_CLERKER_USERNO,0,1507.0,20240821
LYERP,T_101224_DOC,0,1402.0,20240821
LYERP,PUB_CA_APPROVE_DOC_TMP,0,0.0,20240821
LYERP,ZX_108179,0,55.0,20240821
LYERP,XYUE_TMP_BS,0,244.0,20240821
LYERP,YBH_T_OA_LOG,489,961227.0,20240821
LYERP,T_101232,0,0.0,20240821
LYERP,PUB_JD,12,28293.0,20240821
LYERP,ZX_PKK,0,386.0,20240821
LYERP,ZX_116068_DOC,0,19.0,20240821
LYWMS,XYUE_TMP_CODE,0,230.0,20240821
LYERP,PUB_GATHERTYPE_DEF,0,521.0,20240821
LYWMS,TAIDE_WMS2SAP_SHTXD,3,2303.0,20240821
LYERP,YBH_T_TEST3,0,4.0,20240821
LYWMS,API_TMP_RXMSG_DOC,0,6.0,20240821
LYERP,ZX_MPCS_GOODSPROC_DEF_DOC,0,16.0,20240821
LYERP,T_YBH_V_CQCE_SPJG,2,8511.0,20240821
LYERP,GRESA_SA_DTL_BAK,7,19345.0,20240821
LYWMS,API_IMP_OUT_ORDER_DTL,1,2360.0,20240821
LYERP,ZX_XSK,0,298.0,20240821
LYERP,ZX_YLNEW,144,453350.0,20240821
LYERP,PUB_AGENT_TO_GOODS_TMP,0,0.0,20240821
LYERP,ZX_108181,13,139728.0,20240821
LYERP,T_101248_DOC,3,21657.0,20240821
LYERP,BMS_ST_QTY_LST_HIS3,385,6291812.0,20240821
LYWMS,GSP_WARE_LICENSE_TYPE,0,70.0,20240821
LYWMS,API_50TMS_WAVEDTL,24,399318.0,20240821
LYWMS,SYS_GOODSOWNER2WAREH_CONFIG,0,74.0,20240821
LYERP,T_101270_DOC,0,473.0,20240821
LYERP,T_101252_BAK,3,9476.0,20240821
LYWMS,WMS_AUTO_TASK_CONFIG,0,4.0,20240821
LYERP,SYS_ORG_ITEM_BAK20230214,9,10280.0,20240821
LYWMS,XYUE_TMP_MAH,0,2819.0,20240821
LYWMS,XYUE_TMP_9102,0,1254.0,20240821
LYERP,BMS_SU_TMP,0,1.0,20240821
LYERP,GSP_LICENSE_GOODS_APPROVE,1,2397.0,20240821
LYERP,JIMU_GRESA_SALEDTL_WEEK,7,102539.0,20240821
LYERP,T_101284_TMP2,2,7276.0,20240821
LYWMS,WMS_GO_BILL_DTL,0,9.0,20240821
LYWMS,TMS50_DISPATCH_DTL,2,29941.0,20240821
LYERP,T_QL_ENTRY_SOURCEID,0,12.0,20240821
LYWMS,ZX_TL_6204_TMP,0,4.0,20240821
LYERP,YLF_NEWTOOLD,0,1324.0,20240821
LYERP,ZX_DEPT_CONVERT,0,31.0,20240821
LYERP,T_103008,0,8.0,20240821
LYWMS,CNBG_AIINFO,0,32.0,20240821
LYERP,T_103005,3,6752.0,20240821
LYERP,T_103009,0,2743.0,20240821
LYERP,PHARMACY_DETAIL,63,254872.0,20240821
LYWMS,LY_API_IMP_COMPANY,0,14.0,20240821
LYWMS,TRACK_OUT_ORDER_GOODSMSG,1609,8086497.0,20240821
LYWMS,TRACK_OUT_ORDER_DTL,756,7457402.0,20240821
LYERP,入库明细表,2,5880.0,20240821
JXWMS,XYUE_TMP_CHANGE,0,46.0,20240821
LYWMS,XYUE_TMP_TMSTESTORDER,0,176.0,20240821
JXWMS,BOND_WAREHOUSE_INORDERDTL,0,1.0,20240821
JXWMS,WMS_LUYAN_DEVGROUPCODE_DTL,0,234.0,20240821
JXWMS,XYUE_TMP_TMSTESTORDER,0,176.0,20240821
JXWMS,TMS_LUYAN_DEVGROUPCODE_DTL,0,140.0,20240821
JXWMS,TRACK_IN_ORDER_DTL,0,0.0,20240821
JXWMS,TRACK_IN_ORDER,0,0.0,20240821
JXWMS,WMS_WORKLOAD_DTL,0,0.0,20240821
JXWMS,GSP_AC_LICENSE_SCOPE,0,0.0,20240821
JXWMS,TAIDE_WMS2SAP_DBRK,0,0.0,20240821
JXWMS,SYS_GOODSOWNER2WAREH_CONFIG,0,4.0,20240821
JXWMS,API_TMP_OUT_ORDER_DTL,0,0.0,20240821
JXWMS,AUTO_TASK_CONFIG,0,3.0,20240821
JXWMS,TMS50_DISPATCH_DTL,2,31602.0,20240821
JXWMS,ZX_SALES_INVNO_WB,0,0.0,20240821
JXWMS,PLAN_TABLE,0,19.0,20240821
JXWMS,NP_LOG,0,43.0,20240821
JXWMS,PUB_COMPANY_SET_DTL,0,0.0,20240821
JXWMS,TPL_DAYCUT_TASK,0,9.0,20240821
JXWMS,WMS_POS_TYPE,0,2.0,20240821
JXWMS,WMS_RESPONSE,8,182711.0,20240821
JXWMS,WMS_ST_IO_DOC,26,121381.0,20240821
JXWMS,TPL_PUB_COMPANY,3,18657.0,20240821
JXWMS,TPL_PUB_PACKNAME_DEF,0,0.0,20240821
JXWMS,TPL_SERVICE_CTL,0,0.0,20240821
JXWMS,TPRICE_GO_PRICE_DOC,0,0.0,20240821
JXWMS,WMS_GOODS_STORE_RULE,0,97.0,20240821
JXWMS,WMS_GOODS_LOT_CONSERVE,0,3949.0,20240821
JXWMS,WMS_CANCEL_JOB_LST,0,1057.0,20240821
JXWMS,ZX_OUT_LABEL_PRINT,2,30775.0,20240821
JXWMS,WMS_TRADE_DTL,2,13046.0,20240821
JXWMS,TPL_GO_COMPANY_MAN,0,0.0,20240821
JXWMS,GOODSPACK_TMP,0,109.0,20240821
JXWMS,ZX_TL_CONSERVE_TMP,0,0.0,20240821
JXWMS,T_WCS_TO_WMS_WORKFINISH,0,0.0,20240821
JXWMS,T201_HIS,123,1046087.0,20240821
JXWMS,T301,0,0.0,20240821
JXWMS,SYS_COLUMN_CN,0,4053.0,20240821
JXWMS,T101,7,4.0,20240821
JXWMS,NP_PROD,0,5.0,20240821
JXWMS,NP_QF_DATA,0,0.0,20240821
JXWMS,NP_EFILES_PARAM,0,1.0,20240821
JXWMS,LY_WMS_STATICPOS,1,897.0,20240821
JXWMS,TMS_LUYAN_TOTAL_DISTANCE,0,0.0,20240821
JXWMS,T340,0,0.0,20240821
JXWMS,ZX_GOODSOWNER_EMPLOYEE,0,0.0,20240821
JXWMS,TMS_LUYAN_HUMITURE_RECORD,0,0.0,20240821
JXWMS,TMS_LUYAN_LOG,0,0.0,20240821
JXWMS,ZX_TL_OUTDTL_TMP,0,0.0,20240821
JXWMS,TMS_LUYAN_ADDRESS,0,0.0,20240821
JXWMS,CDCS_GOODSUOMIN,0,0.0,20240821
JXWMS,ZX_FYJK,0,0.0,20240821
JXWMS,T_GSP_QUALITY_RECHECK_WMS,0,0.0,20240821
LYERP,ZX_101287D,0,3650.0,20240821
LYERP,ZX_EXPRESS_CONFIG,0,0.0,20240821
LYWMS,ZX_IMP_INORDER_GHL,4,13950.0,20240821
LYWMS,KELUN_IMP_GOODS,0,27.0,20240821
LYERP,ZX_PKHMB,0,42.0,20240821
LYERP,T_LSZSBB_2022,11,75799.0,20240821
LYERP,T_ZYC_LSTH_2022,0,3976.0,20240821
LYWMS,XYUE_OUT_ORDER,0,48.0,20240821
LYWMS,LY_API_IMP_INVOMSG,5,20805.0,20240821
LYERP,ZX_PHZTDSCHDN_DTL,0,6.0,20240821
LYERP,ZX_TL_ID_TMP,0,4295.0,20240821
LYERP,ZX_TL_ID_NUM_TMP,0,2028.0,20240821
LYERP,T_SK_QUERY_2023_2,232,949929.0,20240821
LYERP,T_103018,2,10003.0,20240821
LYERP,T_KC_PC_BATCHID_TMP,0,184.0,20240821
LYWMS,XYUE_TMP_DYF_YYY,0,50.0,20240821
LYERP,T_103020,4,9253.0,20240821
LYERP,T_BMS_SK_QUERY_2024,1088,4392054.0,20240821
LYERP,T_BMS_SK_QUERY_2022_1MON,12,562483.0,20240821
LYERP,T_CGDMX_TMP2,26,104633.0,20240821
LYERP,T_CGDMX_TMP4,9,98484.0,20240821
LYERP,T_FKXD_202407_TMP,3,32485.0,20240821
LYERP,T_101326_DOC,0,0.0,20240821
LYERP,ZX_FZ_PTM_SALES,2,39332.0,20240821
LYERP,T_CGTH_JSXX_TMP,0,285.0,20240821
LYERP,Y_TEST_TEMP,1,68528.0,20240821
LYERP,NFN_OPERATOR_PROD,0,559.0,20240821
LYERP,NFN_LASTPERIOD,0,2383.0,20240821
LYERP,NFN_GDZC_CHANGEDEPT_HISTORY,0,163.0,20240821
ORDDATA,ORDDCM_CT_DAREFS_WRK,0,0.0,20240821
ORDDATA,ORDDCM_UID_DEFS_WRK,0,0.0,20240821
ORDDATA,ORDDCM_DATA_MODEL_WRK,0,0.0,20240821
OGGERP,PM4_QZDYF_SUPPLY_NEWOLD,0,87.0,20240821
OGGERP,PUB_GOODS_DETAIL_BAK,5,124472.0,20240821
OGGERP,TMP_RSAID,0,14.0,20240821
OGGERP,YLFCB,0,5130.0,20240821
OGGERP,NP_PARAM,0,3.0,20240821
OGGERP,NP_TASK_INSTANCE_DOC,112,2254908.0,20240821
OGGERP,BMS_ST_QTY_LST_BAK20200629,0,1.0,20240821
OGGERP,LY_IMP_STQTY_BAK20171222,0,1155.0,20240821
OGGERP,PM4_ZZDYF_GOODS_PRICE,0,5947.0,20240821
OGGERP,ZYC_GZ_OTN,0,8647.0,20240821
OGGERP,TMP_ADD,0,284.0,20240821
OGGERP,GSP_COMPANY_LICENSE_READINFO,0,8.0,20240821
OGGERP,ZX_SRM_DUTY_INFO,0,72.0,20240821
OGGERP,MPCS_MC_PERIODSPECMAT_DTL,5,86891.0,20240821
OGGERP,BMS_ST_RE_DOC,54,612739.0,20240821
OGGERP,T_HPSKFLBM,0,502.0,20240821
OGGERP,GSP_TRAIN_PLAN_DTL,0,156.0,20240821
OGGERP,LS,0,1105.0,20240821
OGGERP,LY_IMP_SUPPLY,0,918.0,20240821
OGGERP,MPCS_MC_COSTAGGR_GOODS,0,3694.0,20240821
OGGERP,MPCS_MC_DESK_PDIN,0,32.0,20240821
OGGERP,MPCS_MC_DESK_FEE,0,68.0,20240821
OGGERP,MPCS_MC_DESK_CHECK,0,202.0,20240821
OGGERP,MPCS_MM_PROC_LABOR,5,84339.0,20240821
OGGWMS,TMP_ZH_TJB,31,215330.0,20240821
OGGWMS,PK,0,48.0,20240821
OGGWMS,RF_OP,0,40.0,20240821
OGGWMS,SYS_TABLE_CN,0,1470.0,20240821
OGGWMS,SYS_DDL,0,137.0,20240821
OGGWMS,TPRICE_GO_STORE_DTL,0,109.0,20240821
OGGWMS,TPL_WAREHOUSE,0,14.0,20240821
OGGWMS,TPL_PUB_COMPANY,12,116090.0,20240821
OGGWMS,WMS_TRADE_ORDER,176,2937141.0,20240821
OGGWMS,WMS_ST_AREA_DEF,0,269.0,20240821
OGGWMS,TPL_GOODS_DIFFERENCE,0,935.0,20240821
OGGWMS,TPL_GOODSOWNER_RESPONSE_SET,0,0.0,20240821
OGGWMS,TPL_GOODSOWNER_FIX,0,135.0,20240821
OGGWMS,FILES_UPLOAD_RECORD,1,12579.0,20240821
OGGERP,MPCS_GMP_STDITEM,6,18026.0,20240821
OGGERP,BMS_ST_QTY_LST_20140120,0,6205.0,20240821
OGGERP,T_101168_DTL,0,52.0,20240821
OGGERP,T_101149_DTL,0,2.0,20240821
OGGERP,BMS_ENTRY_PRALTER_DOC,18,218830.0,20240821
OGGERP,ZX_DOUBT_MEMBERCARD,5,107486.0,20240821
OGGERP,PM4_CDSB_GOODS,0,243.0,20240821
OGGERP,LY_IMP_GOODS_RELETE,0,3507.0,20240821
OGGERP,GSP_SU_GOODS_RECORD,649,5420665.0,20240821
OGGERP,GSP_QUCHECK_EMPLOYEE,0,4.0,20240821
OGGERP,NFN_VOUCHER,88,273900.0,20240821
OGGERP,NFN_VOUCHERENTRY,376,2021583.0,20240821
OGGERP,NFN_VOUCHERENTRY_TMP,51,532196.0,20240821
OGGERP,ZX_111033_GOODS_TO_SUPPLYERTMP,0,1990.0,20240821
OGGERP,NFN_VOUCHERTEMP,0,16.0,20240821
OGGERP,NGPCS_DEF_CLERKER,0,223.0,20240821
LYERP,BW_TMP,0,156.0,20240821
OGGERP,TOWMS_BMS_ST_QTY_LST1,0,1481.0,20240821
OGGERP,TMP_CUSTOMIS_LIJING_2,0,23446.0,20240821
OGGERP,TMP_20180508,0,557.0,20240821
OGGERP,ZX_111053,0,4446.0,20240821
OGGERP,ZX_111029_XMCUSTOM,0,59.0,20240821
OGGERP,GKM_COSTINGPRICE,0,913.0,20240821
OGGERP,ZX_FZLY_GOODS_ZB,0,60.0,20240821
OGGERP,TEST_BI_CHART_COCKPIT,0,1.0,20240821
OGGERP,ZX_BMS_TR_FETCHDOC_TMP,0,9.0,20240821
OGGERP,ZX_BMS_SU_PAYAPPLY_DOC,6,50458.0,20240821
OGGERP,BMS_CERT_DTL_TMP,904,17516286.0,20240821
OGGERP,BMS_CREDITDAYS_TMP_1,0,1002.0,20240821
OGGERP,BMS_CREDITDAYS_LEVEL_6,0,8500.0,20240821
OGGERP,T_YFZZZTS,50,875893.0,20240821
OGGERP,ZX_BMS_SA_PLAN,0,1.0,20240821
OGGERP,ZX_EDI_DTL,3,74370.0,20240821
OGGERP,ZX_111065_GOODS,0,1.0,20240821
OGGERP,TMPLOG,0,5504.0,20240821
OGGERP,ZX_111039,0,0.0,20240821
OGGERP,ZX_111035_KC_TMP,1,4049.0,20240821
OGGERP,ZX_111065_DTL,0,1.0,20240821
OGGERP,ZYC_TOZW_PLAN_SET_DTL_BAK,0,102.0,20240821
OGGERP,XYUE_TMP1,0,307.0,20240821
OGGERP,ZZ_PUB_GOODS_TMP_BAK20180417,10,33644.0,20240821
OGGERP,BMS_SK_REM_BACKUP20191017,5,81592.0,20240821
OGGERP,ZX_101102,0,1420.0,20240821
OGGERP,TOWMS_LOT_ERR,0,300.0,20240821
OGGERP,ZYC_TEMP1,0,25.0,20240821
OGGERP,ZX_116047_UNIT,0,625.0,20240821
OGGERP,BMS_SU_REBATE_REMAIN,0,0.0,20240821
OGGERP,BMS_SU_SET_DOC,672,2195026.0,20240821
OGGERP,GPCS_CANCELPRICE_DOC,1,9922.0,20240821
OGGERP,GPCS_ENTRY_PLACEPOINT,0,347.0,20240821
OGGERP,GPCS_CENTER_SPREAD_DTL,36,940126.0,20240821
OGGERP,GPCS_PLACESUPPLY_BILL,568,22484712.0,20240821
OGGWMS,WMS_PACKSEQ_LST,6,159347.0,20240821
OGGWMS,CDCS_CUST,0,322.0,20240821
OGGWMS,TMS_LUYAN_ROUTE,192,2230135.0,20240821
OGGWMS,ZX_TL_SERVICE,0,170.0,20240821
OGGWMS,ZX_710026_TMP,0,115.0,20240821
OGGWMS,TMS_LUYAN_ADDRESS,0,7.0,20240821
OGGWMS,BASE_GATHER_ROUTE,0,22.0,20240821
OGGERP,ZX_101089,5,63805.0,20240821
OGGERP,ZX_IPO_GOODS20140214,55,143202.0,20240821
OGGERP,LY_ZX_SU_PLAN,8,68325.0,20240821
OGGERP,ZX_IPO_BMS_SA_SETTLE_QRY_V,4079,8406238.0,20240821
OGGERP,ZX_IPO_GOODS_PRICETYPE,0,1256.0,20240821
OGGERP,ZX_YANG_XT,1,3393.0,20240821
OGGERP,LY_ZX_TR_ROUTE,0,11.0,20240821
OGGERP,YBH_T_IMPTABLE,0,86.0,20240821
OGGERP,XYUE_EDI_CODE,0,21.0,20240821
OGGERP,T_108160,15,120016.0,20240821
OGGERP,ZX_SU_DTL,6,248166.0,20240821
OGGERP,YBH_T_TMP1,0,214.0,20240821
OGGERP,YBH_T_TMP3,0,3515.0,20240821
OGGERP,T_108162,52,124118.0,20240821
OGGERP,CHN_R_REPORT_RELATE,0,5.0,20240821
OGGWMS,TOAD_PLAN_TABLE,0,0.0,20240821
OGGERP,GPCS_PLACESUPPLYDTL_STDTL,47,1233237.0,20240821
OGGERP,ZX_116056_UDI,368,777381.0,20240821
OGGERP,ZX_XYUE_GOODSFX_2011_YM,0,38.0,20240821
OGGERP,ZX_XYUE_GOODSFX_YM,0,1248.0,20240821
OGGERP,ZX_XYUE_GOODSFX_2014,0,100.0,20240821
OGGERP,ZX_XYUE_GOODSFX_2012,0,100.0,20240821
OGGERP,ZX_XYUE_GOODSFX_2011,0,100.0,20240821
OGGERP,BI_DDL_DTL,0,6.0,20240821
OGGERP,BI_COM_DTL_PARAM,0,9.0,20240821
OGGERP,BI_COM_DOC,0,9.0,20240821
OGGERP,TMP_NGPCS_PRICE_MENDIAN,0,0.0,20240821
OGGERP,BMS_ACC_DEF,0,576.0,20240821
OGGWMS,TMS_LUYAN_LOG,264,2467761.0,20240821
OGGWMS,TMP_ADDRESS,1,34518.0,20240821
OGGWMS,T_TEST,0,1.0,20240821
OGGWMS,TMS_LUYAN_ROLE,0,2.0,20240821
OGGWMS,T340_HIS,16,8999.0,20240821
OGGWMS,TMS_LUYAN_TOTAL_DISTANCE,0,2362.0,20240821
OGGWMS,ZX_710037_BK_190625,0,700.0,20240821
OGGERP,ZX_SRM_ACTIVITY,0,7.0,20240821
OGGERP,MPCS_MC_CAL_CHECK_DTL,0,1551.0,20240821
LYWMS,WCS_DEVICE_GOODS_OUT,0,2.0,20240821
LYERP,ZX_108167,0,446.0,20240821
OGGERP,GPCS_PLACE_POSTCENTER_DTL,0,26.0,20240821
OGGERP,GSP_ENTRY_CUSTOMER_APPROVE,14,76707.0,20240821
OGGERP,BMS_CREDIT_CANCEL_DOC,0,376.0,20240821
OGGERP,BMS_ENTRY_SUPPLYER_APPROVE,0,3.0,20240821
OGGERP,BMS_OF_DTL,16,153720.0,20240821
OGGERP,BMS_OF_DOC,1,4951.0,20240821
OGGERP,BMS_SACONDTL_PLACE_HIS,7,184211.0,20240821
