storageid,placepointname,date,daily_costing
364,厦门鹭燕大药房殿前分店,2023-03-02,281968.304307
364,厦门鹭燕大药房殿前分店,2023-03-03,279934.615015
364,厦门鹭燕大药房殿前分店,2023-03-04,304528.447115
364,厦门鹭燕大药房殿前分店,2023-03-05,301874.306344
364,厦门鹭燕大药房殿前分店,2023-03-06,298376.36095400003
364,厦门鹭燕大药房殿前分店,2023-03-07,295114.72054
364,厦门鹭燕大药房殿前分店,2023-03-08,300670.51700500003
364,厦门鹭燕大药房殿前分店,2023-03-09,298630.85661200003
364,厦门鹭燕大药房殿前分店,2023-03-10,308126.185887
364,厦门鹭燕大药房殿前分店,2023-03-11,304468.587617
364,厦门鹭燕大药房殿前分店,2023-03-12,300310.389079
364,厦门鹭燕大药房殿前分店,2023-03-13,297825.17527400004
364,厦门鹭燕大药房殿前分店,2023-03-14,292982.186924
364,厦门鹭燕大药房殿前分店,2023-03-15,297944.83195100003
364,厦门鹭燕大药房殿前分店,2023-03-16,296202.132351
364,厦门鹭燕大药房殿前分店,2023-03-17,304250.423912
364,厦门鹭燕大药房殿前分店,2023-03-18,299223.414077
364,厦门鹭燕大药房殿前分店,2023-03-19,294767.041617
364,厦门鹭燕大药房殿前分店,2023-03-20,293027.599247
364,厦门鹭燕大药房殿前分店,2023-03-21,290034.61726900004
364,厦门鹭燕大药房殿前分店,2023-03-22,294248.637964
364,厦门鹭燕大药房殿前分店,2023-03-23,291091.912814
364,厦门鹭燕大药房殿前分店,2023-03-24,287310.622309
364,厦门鹭燕大药房殿前分店,2023-03-25,284510.341969
364,厦门鹭燕大药房殿前分店,2023-03-26,293932.27898299997
364,厦门鹭燕大药房殿前分店,2023-03-27,289986.58212300006
364,厦门鹭燕大药房殿前分店,2023-03-28,287613.218573
364,厦门鹭燕大药房殿前分店,2023-03-29,295135.57956499996
364,厦门鹭燕大药房殿前分店,2023-03-30,297564.98417
364,厦门鹭燕大药房殿前分店,2023-03-31,294204.101806
364,厦门鹭燕大药房殿前分店,2023-04-01,291658.917956
364,厦门鹭燕大药房殿前分店,2023-04-02,287345.85185599996
364,厦门鹭燕大药房殿前分店,2023-04-03,288143.419856
364,厦门鹭燕大药房殿前分店,2023-04-04,285336.40067
364,厦门鹭燕大药房殿前分店,2023-04-05,282637.81435
364,厦门鹭燕大药房殿前分店,2023-04-06,296210.56537699996
364,厦门鹭燕大药房殿前分店,2023-04-07,294883.64044
364,厦门鹭燕大药房殿前分店,2023-04-08,291349.54939
364,厦门鹭燕大药房殿前分店,2023-04-09,289590.59885
364,厦门鹭燕大药房殿前分店,2023-04-10,286132.605705
364,厦门鹭燕大药房殿前分店,2023-04-11,280377.11598400003
364,厦门鹭燕大药房殿前分店,2023-04-12,277808.617171
364,厦门鹭燕大药房殿前分店,2023-04-13,308986.127073
364,厦门鹭燕大药房殿前分店,2023-04-14,305339.49141300004
364,厦门鹭燕大药房殿前分店,2023-04-15,303254.181292
364,厦门鹭燕大药房殿前分店,2023-04-16,302934.113626
364,厦门鹭燕大药房殿前分店,2023-04-17,299487.716906
364,厦门鹭燕大药房殿前分店,2023-04-18,297358.365906
364,厦门鹭燕大药房殿前分店,2023-04-19,294367.98976100003
364,厦门鹭燕大药房殿前分店,2023-04-20,305191.797631
364,厦门鹭燕大药房殿前分店,2023-04-21,300987.01520100003
364,厦门鹭燕大药房殿前分店,2023-04-22,298773.766402
364,厦门鹭燕大药房殿前分店,2023-04-23,296257.630542
364,厦门鹭燕大药房殿前分店,2023-04-24,293108.72541199997
364,厦门鹭燕大药房殿前分店,2023-04-25,289942.134187
364,厦门鹭燕大药房殿前分店,2023-04-26,296006.85539100005
364,厦门鹭燕大药房殿前分店,2023-04-27,309340.496726
364,厦门鹭燕大药房殿前分店,2023-04-28,304576.031993
364,厦门鹭燕大药房殿前分店,2023-04-29,299734.402049
364,厦门鹭燕大药房殿前分店,2023-04-30,296659.034899
364,厦门鹭燕大药房殿前分店,2023-05-01,296092.17689
364,厦门鹭燕大药房殿前分店,2023-05-02,294299.667592
364,厦门鹭燕大药房殿前分店,2023-05-03,290505.524644
364,厦门鹭燕大药房殿前分店,2023-05-04,298573.468814
364,厦门鹭燕大药房殿前分店,2023-05-05,295651.524068
364,厦门鹭燕大药房殿前分店,2023-05-06,297532.64434699994
364,厦门鹭燕大药房殿前分店,2023-05-07,295468.84714900004
364,厦门鹭燕大药房殿前分店,2023-05-08,293101.85273499996
364,厦门鹭燕大药房殿前分店,2023-05-09,289789.617723
364,厦门鹭燕大药房殿前分店,2023-05-10,336941.03139699996
364,厦门鹭燕大药房殿前分店,2023-05-11,333499.909057
364,厦门鹭燕大药房殿前分店,2023-05-12,331772.367259
364,厦门鹭燕大药房殿前分店,2023-05-13,327846.33970899996
364,厦门鹭燕大药房殿前分店,2023-05-14,323989.34042499994
364,厦门鹭燕大药房殿前分店,2023-05-15,319078.662869
364,厦门鹭燕大药房殿前分店,2023-05-16,315504.198871
364,厦门鹭燕大药房殿前分店,2023-05-17,317321.616409
364,厦门鹭燕大药房殿前分店,2023-05-18,312686.50237999996
364,厦门鹭燕大药房殿前分店,2023-05-19,309399.33926000004
364,厦门鹭燕大药房殿前分店,2023-05-20,313944.05601000006
364,厦门鹭燕大药房殿前分店,2023-05-21,309395.99434699997
364,厦门鹭燕大药房殿前分店,2023-05-22,306406.312247
364,厦门鹭燕大药房殿前分店,2023-05-23,303645.219047
364,厦门鹭燕大药房殿前分店,2023-05-24,316015.742353
364,厦门鹭燕大药房殿前分店,2023-05-25,312038.246049
364,厦门鹭燕大药房殿前分店,2023-05-26,309533.30264899996
364,厦门鹭燕大药房殿前分店,2023-05-27,319820.383983
364,厦门鹭燕大药房殿前分店,2023-05-28,317588.154529
364,厦门鹭燕大药房殿前分店,2023-05-29,316052.230154
364,厦门鹭燕大药房殿前分店,2023-05-30,314633.288886
364,厦门鹭燕大药房殿前分店,2023-05-31,313818.835818
364,厦门鹭燕大药房殿前分店,2023-06-01,309679.11381
364,厦门鹭燕大药房殿前分店,2023-06-02,317784.142831
364,厦门鹭燕大药房殿前分店,2023-06-03,316024.882931
364,厦门鹭燕大药房殿前分店,2023-06-04,315378.647381
364,厦门鹭燕大药房殿前分店,2023-06-05,312905.658981
364,厦门鹭燕大药房殿前分店,2023-06-06,308873.867381
364,厦门鹭燕大药房殿前分店,2023-06-07,307011.332446
364,厦门鹭燕大药房殿前分店,2023-06-08,336624.018496
364,厦门鹭燕大药房殿前分店,2023-06-09,334416.64789599995
364,厦门鹭燕大药房殿前分店,2023-06-10,332846.054548
364,厦门鹭燕大药房殿前分店,2023-06-11,330118.88659999997
364,厦门鹭燕大药房殿前分店,2023-06-12,336831.898602
364,厦门鹭燕大药房殿前分店,2023-06-13,333500.450502
364,厦门鹭燕大药房殿前分店,2023-06-14,337337.78855399997
364,厦门鹭燕大药房殿前分店,2023-06-15,331810.362604
364,厦门鹭燕大药房殿前分店,2023-06-16,329212.924008
364,厦门鹭燕大药房殿前分店,2023-06-17,326230.51550800004
364,厦门鹭燕大药房殿前分店,2023-06-18,322875.18530799996
364,厦门鹭燕大药房殿前分店,2023-06-19,319362.222758
364,厦门鹭燕大药房殿前分店,2023-06-20,317554.114036
364,厦门鹭燕大药房殿前分店,2023-06-21,315390.126881
364,厦门鹭燕大药房殿前分店,2023-06-22,326075.462589
364,厦门鹭燕大药房殿前分店,2023-06-23,323995.59874100005
364,厦门鹭燕大药房殿前分店,2023-06-24,322180.416001
364,厦门鹭燕大药房殿前分店,2023-06-25,319907.29235
364,厦门鹭燕大药房殿前分店,2023-06-26,316645.442859
364,厦门鹭燕大药房殿前分店,2023-06-27,316219.366659
364,厦门鹭燕大药房殿前分店,2023-06-28,324520.036961
364,厦门鹭燕大药房殿前分店,2023-06-29,322138.76916100003
364,厦门鹭燕大药房殿前分店,2023-06-30,317711.824811
364,厦门鹭燕大药房殿前分店,2023-07-01,329880.305811
364,厦门鹭燕大药房殿前分店,2023-07-02,326391.84536100004
364,厦门鹭燕大药房殿前分店,2023-07-03,323214.483761
364,厦门鹭燕大药房殿前分店,2023-07-04,319248.291711
364,厦门鹭燕大药房殿前分店,2023-07-05,319514.181761
364,厦门鹭燕大药房殿前分店,2023-07-06,327546.610811
364,厦门鹭燕大药房殿前分店,2023-07-07,325831.855091
364,厦门鹭燕大药房殿前分店,2023-07-08,324813.575143
364,厦门鹭燕大药房殿前分店,2023-07-09,322835.97627499996
364,厦门鹭燕大药房殿前分店,2023-07-10,321505.988107
364,厦门鹭燕大药房殿前分店,2023-07-11,319516.089239
364,厦门鹭燕大药房殿前分店,2023-07-12,319746.12092300004
364,厦门鹭燕大药房殿前分店,2023-07-13,328074.851125
364,厦门鹭燕大药房殿前分店,2023-07-14,327409.041525
364,厦门鹭燕大药房殿前分店,2023-07-15,325435.01033099997
364,厦门鹭燕大药房殿前分店,2023-07-16,322728.834881
364,厦门鹭燕大药房殿前分店,2023-07-17,320494.81923100003
364,厦门鹭燕大药房殿前分店,2023-07-18,318786.864133
364,厦门鹭燕大药房殿前分店,2023-07-19,322529.87248300004
364,厦门鹭燕大药房殿前分店,2023-07-20,320902.372583
364,厦门鹭燕大药房殿前分店,2023-07-21,319586.77413299994
364,厦门鹭燕大药房殿前分店,2023-07-22,323634.466233
364,厦门鹭燕大药房殿前分店,2023-07-23,321913.76980999997
364,厦门鹭燕大药房殿前分店,2023-07-24,319881.68526
364,厦门鹭燕大药房殿前分店,2023-07-25,316990.84656
364,厦门鹭燕大药房殿前分店,2023-07-26,314611.73461000004
364,厦门鹭燕大药房殿前分店,2023-07-27,315590.37011
364,厦门鹭燕大药房殿前分店,2023-07-28,314166.02606
364,厦门鹭燕大药房殿前分店,2023-07-29,313201.460089
364,厦门鹭燕大药房殿前分店,2023-07-30,312759.402154
364,厦门鹭燕大药房殿前分店,2023-07-31,310588.681562
364,厦门鹭燕大药房殿前分店,2023-08-01,307231.400562
364,厦门鹭燕大药房殿前分店,2023-08-02,314947.852762
364,厦门鹭燕大药房殿前分店,2023-08-03,312242.913712
364,厦门鹭燕大药房殿前分店,2023-08-04,310817.925664
364,厦门鹭燕大药房殿前分店,2023-08-05,324289.91001600004
364,厦门鹭燕大药房殿前分店,2023-08-06,321842.29627199995
364,厦门鹭燕大药房殿前分店,2023-08-07,319383.068874
364,厦门鹭燕大药房殿前分店,2023-08-08,318458.449624
364,厦门鹭燕大药房殿前分店,2023-08-09,316704.427603
364,厦门鹭燕大药房殿前分店,2023-08-10,336802.696853
364,厦门鹭燕大药房殿前分店,2023-08-11,353914.106953
364,厦门鹭燕大药房殿前分店,2023-08-12,352692.859683
364,厦门鹭燕大药房殿前分店,2023-08-13,351188.80523299996
364,厦门鹭燕大药房殿前分店,2023-08-14,349284.23451
364,厦门鹭燕大药房殿前分店,2023-08-15,347999.63976
364,厦门鹭燕大药房殿前分店,2023-08-16,360768.68081199995
364,厦门鹭燕大药房殿前分店,2023-08-17,360377.25481199997
364,厦门鹭燕大药房殿前分店,2023-08-18,355520.50455199997
364,厦门鹭燕大药房殿前分店,2023-08-19,343548.811452
364,厦门鹭燕大药房殿前分店,2023-08-20,327261.40257399995
364,厦门鹭燕大药房殿前分店,2023-08-21,325639.379054
364,厦门鹭燕大药房殿前分店,2023-08-22,322748.570104
364,厦门鹭燕大药房殿前分店,2023-08-23,324350.384956
364,厦门鹭燕大药房殿前分店,2023-08-24,336804.3348488518
364,厦门鹭燕大药房殿前分店,2023-08-25,332126.99100485176
364,厦门鹭燕大药房殿前分店,2023-08-26,337945.7760868517
364,厦门鹭燕大药房殿前分店,2023-08-27,334459.5730408518
364,厦门鹭燕大药房殿前分店,2023-08-28,333866.05610285175
364,厦门鹭燕大药房殿前分店,2023-08-29,330844.0117028518
364,厦门鹭燕大药房殿前分店,2023-08-30,338424.2738668518
364,厦门鹭燕大药房殿前分店,2023-08-31,336970.8311188518
364,厦门鹭燕大药房殿前分店,2023-09-01,353378.56634785177
364,厦门鹭燕大药房殿前分店,2023-09-02,352939.6414978518
364,厦门鹭燕大药房殿前分店,2023-09-03,350966.0119528518
364,厦门鹭燕大药房殿前分店,2023-09-04,349434.8474568518
364,厦门鹭燕大药房殿前分店,2023-09-05,347322.9914068518
364,厦门鹭燕大药房殿前分店,2023-09-06,348264.6822458518
364,厦门鹭燕大药房殿前分店,2023-09-07,346286.9071118518
364,厦门鹭燕大药房殿前分店,2023-09-08,344889.6479618518
364,厦门鹭燕大药房殿前分店,2023-09-09,343388.4489118518
364,厦门鹭燕大药房殿前分店,2023-09-10,340029.9083158518
364,厦门鹭燕大药房殿前分店,2023-09-11,336819.3717358518
364,厦门鹭燕大药房殿前分店,2023-09-12,334029.22043585184
364,厦门鹭燕大药房殿前分店,2023-09-13,335933.8267358518
364,厦门鹭燕大药房殿前分店,2023-09-14,334251.4179878518
364,厦门鹭燕大药房殿前分店,2023-09-15,331912.3284378518
364,厦门鹭燕大药房殿前分店,2023-09-16,330192.28448785184
364,厦门鹭燕大药房殿前分店,2023-09-17,327335.8144908518
364,厦门鹭燕大药房殿前分店,2023-09-18,324288.8187908518
364,厦门鹭燕大药房殿前分店,2023-09-19,322101.7683408518
364,厦门鹭燕大药房殿前分店,2023-09-20,319204.81929085177
364,厦门鹭燕大药房殿前分店,2023-09-21,328989.9330178518
364,厦门鹭燕大药房殿前分店,2023-09-22,339743.8573678518
364,厦门鹭燕大药房殿前分店,2023-09-23,339258.8062678518
364,厦门鹭燕大药房殿前分店,2023-09-24,332316.28195685183
364,厦门鹭燕大药房殿前分店,2023-09-25,333773.9261088518
364,厦门鹭燕大药房殿前分店,2023-09-26,329184.55235885177
364,厦门鹭燕大药房殿前分店,2023-09-27,325226.19409685174
364,厦门鹭燕大药房殿前分店,2023-09-28,355828.8856468518
364,厦门鹭燕大药房殿前分店,2023-09-29,354505.1945468518
364,厦门鹭燕大药房殿前分店,2023-09-30,350510.84744685184
364,厦门鹭燕大药房殿前分店,2023-10-01,347567.7843968518
364,厦门鹭燕大药房殿前分店,2023-10-02,345603.9374968518
364,厦门鹭燕大药房殿前分店,2023-10-03,341573.7525968518
364,厦门鹭燕大药房殿前分店,2023-10-04,363980.5619968518
364,厦门鹭燕大药房殿前分店,2023-10-05,361053.3396388518
364,厦门鹭燕大药房殿前分店,2023-10-06,358633.90280485176
364,厦门鹭燕大药房殿前分店,2023-10-07,356875.0608048518
364,厦门鹭燕大药房殿前分店,2023-10-08,354779.52925485175
364,厦门鹭燕大药房殿前分店,2023-10-09,352818.83210485184
364,厦门鹭燕大药房殿前分店,2023-10-10,359093.8699048518
364,厦门鹭燕大药房殿前分店,2023-10-11,379752.4656338518
364,厦门鹭燕大药房殿前分店,2023-10-12,375385.4692838518
364,厦门鹭燕大药房殿前分店,2023-10-13,373033.7496418518
364,厦门鹭燕大药房殿前分店,2023-10-14,378111.7369278518
364,厦门鹭燕大药房殿前分店,2023-10-15,378044.77290785185
364,厦门鹭燕大药房殿前分店,2023-10-16,376566.89045285183
364,厦门鹭燕大药房殿前分店,2023-10-17,373393.9108818518
364,厦门鹭燕大药房殿前分店,2023-10-18,369138.3606818518
364,厦门鹭燕大药房殿前分店,2023-10-19,374729.35358185176
364,厦门鹭燕大药房殿前分店,2023-10-20,372423.3197888518
364,厦门鹭燕大药房殿前分店,2023-10-21,369387.5517888518
364,厦门鹭燕大药房殿前分店,2023-10-22,366483.5024888518
364,厦门鹭燕大药房殿前分店,2023-10-23,364733.3293438518
364,厦门鹭燕大药房殿前分店,2023-10-24,363006.9433658518
364,厦门鹭燕大药房殿前分店,2023-10-25,365694.0315158518
364,厦门鹭燕大药房殿前分店,2023-10-26,353276.82561585185
364,厦门鹭燕大药房殿前分店,2023-10-27,363064.9777058518
364,厦门鹭燕大药房殿前分店,2023-10-28,360901.08988585183
364,厦门鹭燕大药房殿前分店,2023-10-29,358731.9488358518
364,厦门鹭燕大药房殿前分店,2023-10-30,356013.6220858518
364,厦门鹭燕大药房殿前分店,2023-10-31,352449.76313585177
364,厦门鹭燕大药房殿前分店,2023-11-01,354259.20313585177
364,厦门鹭燕大药房殿前分店,2023-11-02,350650.4214028518
364,厦门鹭燕大药房殿前分店,2023-11-03,345089.8494028518
364,厦门鹭燕大药房殿前分店,2023-11-04,351874.4073028518
364,厦门鹭燕大药房殿前分店,2023-11-05,349280.2165528518
364,厦门鹭燕大药房殿前分店,2023-11-06,343848.7227028518
364,厦门鹭燕大药房殿前分店,2023-11-07,340561.44220285176
364,厦门鹭燕大药房殿前分店,2023-11-08,339203.3077468518
364,厦门鹭燕大药房殿前分店,2023-11-09,356215.52858085185
364,厦门鹭燕大药房殿前分店,2023-11-10,354741.6344308518
364,厦门鹭燕大药房殿前分店,2023-11-11,361523.0897308518
364,厦门鹭燕大药房殿前分店,2023-11-12,359331.41353085183
364,厦门鹭燕大药房殿前分店,2023-11-13,357105.3137808518
364,厦门鹭燕大药房殿前分店,2023-11-14,352358.7025808518
364,厦门鹭燕大药房殿前分店,2023-11-15,353625.64043085184
364,厦门鹭燕大药房殿前分店,2023-11-16,352567.33698085183
364,厦门鹭燕大药房殿前分店,2023-11-17,350903.4874308518
364,厦门鹭燕大药房殿前分店,2023-11-18,349247.1465808518
364,厦门鹭燕大药房殿前分店,2023-11-19,345837.653425
364,厦门鹭燕大药房殿前分店,2023-11-20,342951.728625
364,厦门鹭燕大药房殿前分店,2023-11-21,340845.004755
364,厦门鹭燕大药房殿前分店,2023-11-22,339263.444205
364,厦门鹭燕大药房殿前分店,2023-11-23,333887.772199
364,厦门鹭燕大药房殿前分店,2023-11-24,341755.81749900006
